instance,iterations,success
uf50-0102.cnf,500,False
uf50-0102.cnf,230,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,72,True
uf50-0102.cnf,151,True
uf50-0102.cnf,151,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,131,True
uf50-0102.cnf,500,False
uf50-0102.cnf,139,True
uf50-0102.cnf,500,False
uf50-0102.cnf,60,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,129,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,80,True
uf50-0102.cnf,45,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,352,True
uf50-0102.cnf,500,False
uf50-0102.cnf,67,True
uf50-0102.cnf,32,True
uf50-0102.cnf,443,True
uf50-0102.cnf,500,False
uf50-0102.cnf,223,True
uf50-0102.cnf,413,True
uf50-0102.cnf,273,True
uf50-0102.cnf,289,True
uf50-0102.cnf,500,False
uf50-0102.cnf,354,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,53,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,91,True
uf50-0102.cnf,500,False
uf50-0102.cnf,111,True
uf50-0102.cnf,500,False
uf50-0102.cnf,386,True
uf50-0102.cnf,36,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,250,True
uf50-0102.cnf,35,True
uf50-0102.cnf,183,True
uf50-0102.cnf,251,True
uf50-0102.cnf,119,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,166,True
uf50-0102.cnf,160,True
uf50-0102.cnf,141,True
uf50-0102.cnf,76,True
uf50-0102.cnf,109,True
uf50-0102.cnf,66,True
uf50-0102.cnf,500,False
uf50-0102.cnf,137,True
uf50-0102.cnf,500,False
uf50-0102.cnf,357,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,128,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,283,True
uf50-0102.cnf,130,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,209,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,498,True
uf50-0102.cnf,463,True
uf50-0102.cnf,107,True
uf50-0102.cnf,111,True
uf50-0102.cnf,500,False
uf50-0102.cnf,66,True
uf50-0102.cnf,136,True
uf50-0102.cnf,86,True
uf50-0102.cnf,72,True
uf50-0102.cnf,142,True
uf50-0102.cnf,500,False
uf50-0102.cnf,476,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,63,True
uf50-0102.cnf,88,True
uf50-0102.cnf,500,False
uf50-0102.cnf,170,True
uf50-0102.cnf,203,True
uf50-0102.cnf,247,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,318,True
uf50-0102.cnf,409,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,122,True
uf50-0102.cnf,500,False
uf50-0102.cnf,169,True
uf50-0102.cnf,310,True
uf50-0102.cnf,500,False
uf50-0102.cnf,383,True
uf50-0102.cnf,500,False
uf50-0102.cnf,262,True
uf50-0102.cnf,285,True
uf50-0102.cnf,276,True
uf50-0102.cnf,121,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,253,True
uf50-0102.cnf,70,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
uf50-0102.cnf,370,True
uf50-0102.cnf,500,False
uf50-0102.cnf,500,False
